heart_rate,stress_level_value,eda,temp,Theta,Alpha,BetaL,BetaH,Gamma,Q15
57,0,0.0704810458333333,29.22795,4.9953389282738,2.3435266221726097,0.7375918372023811,0.407240739880952,0.210671529166666,like
59,0,0.0754744291666666,29.3789,16.145614284821402,3.3220575370535697,1.04227758005952,0.570098854910714,0.3732047187499989,like
59,2,0.0820573499999999,29.5006,6.45383142738342,2.8947357001782,0.947372315711316,0.505760831749331,0.332796747104247,dislike
63,4,0.0896079708333333,29.5955,7.677071091220231,3.0229256370535698,1.12650391220238,0.5197619677083329,0.285412289732142,neutral
60,0,0.0960014083333333,29.663783333333306,5.75793278764881,2.028226090625,0.8245601409226179,0.430240897916666,0.225408137648809,dislike
58,0,0.10262213749999903,29.7652,7.2999358804573795,2.97389173121472,1.11348899198099,0.511676222007721,0.229988969557469,dislike
62,0,0.112002758333333,29.86635,12.8051789581845,3.17825894166666,1.06446729002976,0.516467740773809,0.290972453720238,like
65,5,0.116266124999999,29.946866666666605,27.0629123730654,5.977495578124992,2.05874199866071,0.81604486860119,0.545937668303571,dislike
65,6,0.149679679166666,29.9918,8.0904729097119,2.4718730991980897,1.22428284749034,0.67459173032373,0.450766941490941,like
65,6,0.149679679166666,29.9918,8.0904729097119,2.4718730991980897,1.22428284749034,0.67459173032373,0.450766941490941,like
62,3,0.1689749,29.999,9.14522542812499,2.5766847349702298,1.18236684761904,0.610563184375,0.43678862514880895,dislike
68,0,0.190592212499999,30.02365,5.50913052880903,2.16821968369468,0.8805560648945642,0.529925191862192,0.31448474502524393,dislike
68,0,0.190592212499999,30.02365,5.50913052880903,2.16821968369468,0.8805560648945642,0.529925191862192,0.31448474502524393,like
62,2,0.19669489583333305,30.0634499999999,10.9185676855654,3.2399829781249903,1.2462622315476102,0.550286796875,0.35703535178571394,like
57,2,0.199670633333333,30.1023,5.53524323273809,2.49535173229166,1.00085577306547,0.536127089285714,0.33506797008928496,dislike
58,0,0.20411292083333304,30.133216666666602,6.425852057142861,2.2086797907738,0.8441603924107142,0.48423792797619,0.251215043898809,neutral
54,0,0.203194404166666,30.170866666666605,7.68875384407483,2.65870936842886,0.990111034006533,0.5040711773091769,0.311075091179091,dislike
53,0,0.204053191666666,30.174366666666604,7.732236573660709,2.90772836116071,1.11440330297619,0.6065138438988089,0.38525147127976095,like
54,0,0.2062913625,30.182166666666603,16.2435047492559,5.3686556864583315,1.6982460188988,1.01445340773809,0.683432915624999,neutral
53,0,0.207742966666666,30.213,8.24085863511905,2.97490600178571,1.14733896502976,0.594123650148809,0.35763107142857103,dislike
53,0,0.207742966666666,30.213,8.24085863511905,2.97490600178571,1.14733896502976,0.594123650148809,0.35763107142857103,dislike
59,0,0.21161134583333305,30.24235,17.4301083734778,6.33518754202554,2.51743332595782,1.01645413602613,0.462423519453519,like
56,0,0.215401683333333,30.252466666666603,49.172917064285706,14.6356102837797,6.81294582901785,2.73309441443452,1.1744849014880905,like
60,2,0.284794112499999,30.4143833333333,533.251843213245,69.6549899754975,40.4063838094743,10.0529013991684,3.07806863751113,like
68,11,0.2879418249999989,30.4612166666666,13.1788784186219,3.94424019869319,1.599111008019,1.03276394475794,0.922588802643302,dislike
66,8,0.28976214166666603,30.5075999999999,25.235760102529696,7.759864408630952,2.43498700357142,1.16286329985119,0.512853129613095,dislike
63,0,0.279526217573221,30.4807999999999,29.418960863988104,9.71534961651785,4.18796129375,2.58415579002976,1.3804404095238,like
63,0,0.279526217573221,30.4807999999999,29.418960863988104,9.71534961651785,4.18796129375,2.58415579002976,1.3804404095238,dislike
61,1,0.259080741666666,30.4131833333333,170.65080233377898,9.83760844925595,2.56664674508928,1.06735863839285,0.632988423958333,like
60,0,0.260969291666666,30.4746499999999,56.651367384226106,9.461354284672607,4.42107113258928,3.57556229479166,2.572500978125,dislike
62,0,0.266276154166666,30.533833333333305,22.4516586574404,5.8623694633928505,2.59665570104166,1.4685316297619,1.09408952142857,dislike
55,0,0.270689120833333,30.513183333333306,20.101875869022802,4.42270698708048,1.5255603176418102,0.7508905911790908,0.574552286605286,neutral
66,0,0.2737535125,30.520383333333307,6.4650572982142815,1.6906257165178502,0.7267595797619041,0.436432875595238,0.36107057499999895,neutral
59,0,0.2775533749999989,30.5720333333333,57.696665841964204,5.13675338958333,1.94486383482142,0.829320379315476,0.5847457755952371,neutral
54,2,0.2878715,30.571116666666693,11.746514088209,3.1101073088803,1.57737168904068,0.725057556430056,0.4150774220374221,like
52,2,0.288856145833333,30.55085,152.271676252529,18.4074429709821,7.78423907648809,1.88403124002976,0.446130757738095,dislike
52,0,0.287600154166666,30.52935,37.3091166242559,12.427274480357099,5.10229900803571,1.54187806235118,0.7018463824404761,dislike
62,3,0.288921229166666,30.51675,25.7501843362043,10.350287290466198,5.75327548069498,2.11347868978318,0.50327484095634,like
68,4,0.290800204166666,30.531566666666603,8.17772223705357,2.5137745377976097,0.9890644366071428,0.391725476488095,0.225246951041666,dislike
72,6,0.292747987499999,30.5560666666667,13.0923671041666,4.53046046428571,1.7296435797619,0.5663879688988089,0.3764482166666661,dislike
72,0,0.298159258333333,30.578316666666602,13.4377833943452,5.24267472693452,2.67913930401785,0.8388841991071421,0.4813030802083329,like
63,2,0.301234341666666,30.5859333333333,32.4408629480249,7.27485814760914,2.2322440154440097,0.9283173555093548,0.473440512474012,dislike
63,2,0.301234341666666,30.5859333333333,32.4408629480249,7.27485814760914,2.2322440154440097,0.9283173555093548,0.473440512474012,like
64,2,0.299185270833333,30.603866666666605,9.97254544583334,3.3614594245535696,1.50195822380952,0.561038914285714,0.30717153095238103,dislike
66,2,0.3007686999999989,30.6029999999999,10.0510332703869,4.381699606249991,1.85238126622023,0.712883113244047,0.41955464672619,dislike
66,2,0.3007686999999989,30.6029999999999,10.0510332703869,4.381699606249991,1.85238126622023,0.712883113244047,0.41955464672619,dislike
66,1,0.1423900875,30.4403,162.123980797827,48.5199448408521,22.9341530789473,7.30836301712614,1.9989729348370904,like
59,0,-0.000834279166666667,29.2988833333333,50.470966647470206,19.4474588931547,7.39791745133928,2.68537267931547,0.960954438988095,dislike
57,0,0.257087454166666,27.0266166666666,37.6651205370535,10.6965701252976,4.84723665461309,1.95700429508928,0.9239126642857142,like
57,0,0.257087454166666,27.0266166666666,37.6651205370535,10.6965701252976,4.84723665461309,1.95700429508928,0.9239126642857142,dislike
